dataset,record_id,source_path,hypnogram_path,artifact_dir,failure_path,recording_db_id,n_epochs,valid_ratio
cap,n5,/home/andy/Datasets/capslpdb-1.0.0/n5.edf,/home/andy/Datasets/capslpdb-1.0.0/n5.txt,,,d1ca9968-13e2-44b7-8305-644d3fbb62c8,1008,0.9990079365079365
cap,n6,/home/andy/Datasets/capslpdb-1.0.0/n6.edf,/home/andy/Datasets/capslpdb-1.0.0/n6.txt,,,4ba6345c-8d6f-41d9-ab13-a8303e6de6fb,1040,0.9903846153846154
cap,n7,/home/andy/Datasets/capslpdb-1.0.0/n7.edf,/home/andy/Datasets/capslpdb-1.0.0/n7.txt,,,7f517c27-433f-4718-9e41-3ed8bbc0abd1,985,0.9878172588832488
cap,n8,/home/andy/Datasets/capslpdb-1.0.0/n8.edf,/home/andy/Datasets/capslpdb-1.0.0/n8.txt,,,08b3d036-259f-4eeb-9a10-1ce7cceb27a8,1001,0.991008991008991
cap,n9,/home/andy/Datasets/capslpdb-1.0.0/n9.edf,/home/andy/Datasets/capslpdb-1.0.0/n9.txt,,,cb4e0b86-f475-4137-b2fd-6fb37a6844d3,1028,0.9922178988326849
cap,narco1,/home/andy/Datasets/capslpdb-1.0.0/narco1.edf,/home/andy/Datasets/capslpdb-1.0.0/narco1.txt,,,04f8b0b1-2a39-4242-8130-54aa3bbcb8fb,1103,0.9927470534904805
cap,narco2,/home/andy/Datasets/capslpdb-1.0.0/narco2.edf,/home/andy/Datasets/capslpdb-1.0.0/narco2.txt,,,4a818162-50fc-4f7b-8358-473a33f3945b,1149,1.0
cap,narco3,/home/andy/Datasets/capslpdb-1.0.0/narco3.edf,/home/andy/Datasets/capslpdb-1.0.0/narco3.txt,,,c5b992a0-d01b-475c-b516-71658f6ced8b,1536,0.9876302083333334
cap,narco4,/home/andy/Datasets/capslpdb-1.0.0/narco4.edf,/home/andy/Datasets/capslpdb-1.0.0/narco4.txt,,,99ee8105-25ed-4292-bb3e-13a1c3758364,1030,0.9864077669902913
cap,narco5,/home/andy/Datasets/capslpdb-1.0.0/narco5.edf,/home/andy/Datasets/capslpdb-1.0.0/narco5.txt,,,4371278f-4874-4ce7-9991-ff5e70efdf20,815,0.996319018404908
cap,nfle1,/home/andy/Datasets/capslpdb-1.0.0/nfle1.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle1.txt,,,2532b759-e6c2-427e-bb99-adf948ebf9c3,964,0.9854771784232366
cap,nfle10,/home/andy/Datasets/capslpdb-1.0.0/nfle10.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle10.txt,,,fa4423dd-b097-47db-bdd2-287bc4ff53bd,951,0.9873817034700315
cap,nfle11,/home/andy/Datasets/capslpdb-1.0.0/nfle11.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle11.txt,,,044f78ab-ae84-4ce2-92de-36e038cea6f2,1020,1.0
cap,nfle12,/home/andy/Datasets/capslpdb-1.0.0/nfle12.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle12.txt,,,42a6de2f-7b29-4bf1-862f-46fd3cdabeb4,1067,1.0
cap,nfle13,/home/andy/Datasets/capslpdb-1.0.0/nfle13.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle13.txt,,,f708e3e8-fa54-4a7e-b56d-99a77fc7bc43,982,0.9826883910386965
cap,nfle14,/home/andy/Datasets/capslpdb-1.0.0/nfle14.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle14.txt,,,f69e6c39-7a2d-496f-8cd3-17423a86cdba,930,0.9763440860215054
cap,nfle15,/home/andy/Datasets/capslpdb-1.0.0/nfle15.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle15.txt,,,bbd29083-e702-4e44-96ac-712b5a06a20f,1036,0.997104247104247
cap,nfle16,/home/andy/Datasets/capslpdb-1.0.0/nfle16.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle16.txt,,,cadd099b-7ff6-46b9-9610-a138f41d4423,1023,0.9931573802541545
cap,nfle17,/home/andy/Datasets/capslpdb-1.0.0/nfle17.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle17.txt,,,1476e0fc-e5d9-40ed-b090-ac18455f8f1f,891,0.9775533108866442
cap,nfle18,/home/andy/Datasets/capslpdb-1.0.0/nfle18.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle18.txt,,,d8302ce5-3d5e-4509-b963-0bb788839879,1069,0.9962581852198317
cap,nfle19,/home/andy/Datasets/capslpdb-1.0.0/nfle19.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle19.txt,,,1b1c59c3-5d47-4607-a97f-3598a8d422ca,909,0.9944994499449945
cap,nfle2,/home/andy/Datasets/capslpdb-1.0.0/nfle2.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle2.txt,,,3c8298cf-81b3-4b07-bbfd-65f12fc80bc6,978,0.9969325153374233
cap,nfle20,/home/andy/Datasets/capslpdb-1.0.0/nfle20.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle20.txt,,,4fda3b59-e038-45aa-83e8-3ca34a0d1e79,953,0.9968520461699895
cap,nfle21,/home/andy/Datasets/capslpdb-1.0.0/nfle21.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle21.txt,,,04f3a43a-6ed9-4367-82b1-c6edcbdeb589,1154,0.9783362218370883
cap,nfle22,/home/andy/Datasets/capslpdb-1.0.0/nfle22.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle22.txt,,,ca67d2d0-195d-4897-9227-f178fc931600,1093,0.9972552607502287
cap,nfle23,/home/andy/Datasets/capslpdb-1.0.0/nfle23.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle23.txt,,,961dbea2-7339-46b0-8dc6-4660d9b6790d,962,0.9833679833679834
cap,nfle24,/home/andy/Datasets/capslpdb-1.0.0/nfle24.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle24.txt,,,11708097-5fcb-45f7-b912-8bc6bb76ca34,869,1.0
cap,nfle25,/home/andy/Datasets/capslpdb-1.0.0/nfle25.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle25.txt,,/home/andy/Projects/Noctis/out/db_ingest_pretrain/cap/failures/nfle25_560fe9af3c.failure.json,,0,0.0
cap,nfle26,/home/andy/Datasets/capslpdb-1.0.0/nfle26.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle26.txt,,,1345c31d-e507-410e-bce3-5f75e6179f59,975,0.9989743589743589
cap,nfle27,/home/andy/Datasets/capslpdb-1.0.0/nfle27.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle27.txt,,,26dd2a55-694a-454b-a893-f2ab8d14a219,812,0.8706896551724138
cap,nfle28,/home/andy/Datasets/capslpdb-1.0.0/nfle28.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle28.txt,,,3e126439-71dc-415a-8d42-516a58c6cd4b,1105,0.995475113122172
cap,nfle29,/home/andy/Datasets/capslpdb-1.0.0/nfle29.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle29.txt,,,f3f6e07e-7fa7-4021-9f97-74f00817f360,891,0.9921436588103255
cap,nfle3,/home/andy/Datasets/capslpdb-1.0.0/nfle3.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle3.txt,,,92e64dfc-6164-42ad-86c9-8b73e4b502a0,1114,0.9847396768402155
cap,nfle30,/home/andy/Datasets/capslpdb-1.0.0/nfle30.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle30.txt,,,3932bfdd-c343-4eda-b92c-13c81642f562,980,1.0
cap,nfle31,/home/andy/Datasets/capslpdb-1.0.0/nfle31.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle31.txt,,,8b8637e7-fce8-4b1b-bd7b-f04e7697697c,895,0.994413407821229
cap,nfle32,/home/andy/Datasets/capslpdb-1.0.0/nfle32.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle32.txt,,,e5a68833-ae0c-4d52-afdf-34b323636c8c,1085,0.9944700460829493
cap,nfle33,/home/andy/Datasets/capslpdb-1.0.0/nfle33.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle33.txt,,/home/andy/Projects/Noctis/out/db_ingest_pretrain/cap/failures/nfle33_49bf64d481.failure.json,,0,0.0
cap,nfle34,/home/andy/Datasets/capslpdb-1.0.0/nfle34.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle34.txt,,,c380475e-02d7-4312-ada7-c52f581f616c,1013,0.9891411648568608
cap,nfle35,/home/andy/Datasets/capslpdb-1.0.0/nfle35.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle35.txt,,,d22d068b-6e26-45c6-a863-c9b23e21ae09,869,0.9919447640966629
cap,nfle36,/home/andy/Datasets/capslpdb-1.0.0/nfle36.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle36.txt,,,dddb622e-a264-4792-b45e-56100d1541c7,1000,0.995
cap,nfle37,/home/andy/Datasets/capslpdb-1.0.0/nfle37.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle37.txt,,,5a5333de-012e-4bee-917a-81add93245b9,943,1.0
cap,nfle38,/home/andy/Datasets/capslpdb-1.0.0/nfle38.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle38.txt,,,c07b5ee0-8e32-4695-abf8-36067db8f819,892,0.9809417040358744
cap,nfle39,/home/andy/Datasets/capslpdb-1.0.0/nfle39.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle39.txt,,,923e57fb-a99d-46b9-b248-255a46de84b4,1005,0.9930348258706467
cap,nfle4,/home/andy/Datasets/capslpdb-1.0.0/nfle4.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle4.txt,,,6a5a577a-19ec-4db4-b850-55e3e8dae526,1120,0.9946428571428572
cap,nfle40,/home/andy/Datasets/capslpdb-1.0.0/nfle40.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle40.txt,,,0a50e69b-0879-4ed1-8b32-bfad7dd92e38,1097,0.98359161349134
cap,nfle5,/home/andy/Datasets/capslpdb-1.0.0/nfle5.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle5.txt,,,7fadcae1-b712-49a2-8400-09e001cae109,1056,0.9962121212121212
cap,nfle6,/home/andy/Datasets/capslpdb-1.0.0/nfle6.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle6.txt,,,210262e5-4d1e-431c-9ed5-edfbbf918d41,810,1.0
cap,nfle7,/home/andy/Datasets/capslpdb-1.0.0/nfle7.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle7.txt,,,8e90f8cd-221b-411f-9847-60e4ff37fe7d,1119,0.9857015192135835
cap,nfle8,/home/andy/Datasets/capslpdb-1.0.0/nfle8.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle8.txt,,,3c31c2f2-f56a-491c-8a33-5ecdbaa9dd6b,957,0.9895506792058516
cap,nfle9,/home/andy/Datasets/capslpdb-1.0.0/nfle9.edf,/home/andy/Datasets/capslpdb-1.0.0/nfle9.txt,,,5570e3ec-a82b-4caf-be13-c10d86ab9e82,1119,0.9848078641644326
cap,plm1,/home/andy/Datasets/capslpdb-1.0.0/plm1.edf,/home/andy/Datasets/capslpdb-1.0.0/plm1.txt,,,129b0125-6538-4f86-8cbc-f0834bd5d339,1319,0.9977255496588324
cap,plm10,/home/andy/Datasets/capslpdb-1.0.0/plm10.edf,/home/andy/Datasets/capslpdb-1.0.0/plm10.txt,,,dfe6df3f-423a-4271-bcaf-f537ac77ac21,1003,1.0
cap,plm2,/home/andy/Datasets/capslpdb-1.0.0/plm2.edf,/home/andy/Datasets/capslpdb-1.0.0/plm2.txt,,,fb1492bb-11c2-4466-9ef6-e93d35411207,903,0.9988925802879292
cap,plm3,/home/andy/Datasets/capslpdb-1.0.0/plm3.edf,/home/andy/Datasets/capslpdb-1.0.0/plm3.txt,,,40b6d0a2-1d74-46b8-b99d-884ac08d08f9,840,1.0
cap,plm4,/home/andy/Datasets/capslpdb-1.0.0/plm4.edf,/home/andy/Datasets/capslpdb-1.0.0/plm4.txt,,,6d4fe17a-8674-47c1-80fe-a8777bb3a50d,859,0.9953434225844005
cap,plm5,/home/andy/Datasets/capslpdb-1.0.0/plm5.edf,/home/andy/Datasets/capslpdb-1.0.0/plm5.txt,,,e181a01f-2dda-4273-ba7c-9d8f9828f2ee,825,0.9963636363636363
cap,plm6,/home/andy/Datasets/capslpdb-1.0.0/plm6.edf,/home/andy/Datasets/capslpdb-1.0.0/plm6.txt,,,33fadad1-28ab-40a3-9135-a81395d21f46,659,1.0
cap,plm7,/home/andy/Datasets/capslpdb-1.0.0/plm7.edf,/home/andy/Datasets/capslpdb-1.0.0/plm7.txt,,,c01577f7-91d5-4610-83c0-ec6269080f57,990,1.0
cap,plm8,/home/andy/Datasets/capslpdb-1.0.0/plm8.edf,/home/andy/Datasets/capslpdb-1.0.0/plm8.txt,,,2cad2930-682e-4d0e-8b6e-2f8fa7d15709,735,0.9863945578231292
cap,plm9,/home/andy/Datasets/capslpdb-1.0.0/plm9.edf,/home/andy/Datasets/capslpdb-1.0.0/plm9.txt,,,f01c4d2b-ce29-4ea5-87e7-73bd19aff87c,1006,0.9940357852882704
cap,rbd1,/home/andy/Datasets/capslpdb-1.0.0/rbd1.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd1.txt,,,0c6fe68c-0b53-420f-9577-23a742bd91c8,700,0.9885714285714285
cap,rbd10,/home/andy/Datasets/capslpdb-1.0.0/rbd10.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd10.txt,,,bf7048d1-b9fe-47eb-aab5-cb20d9a75c18,858,0.9895104895104895
cap,rbd11,/home/andy/Datasets/capslpdb-1.0.0/rbd11.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd11.txt,,,306ef1cb-c250-4a81-a19b-d931cef2ba02,858,0.9883449883449883
cap,rbd12,/home/andy/Datasets/capslpdb-1.0.0/rbd12.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd12.txt,,,f305b57e-7c60-45b5-a959-ab1adb1b45ff,1067,0.9887535145267105
cap,rbd13,/home/andy/Datasets/capslpdb-1.0.0/rbd13.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd13.txt,,,91376cf8-9cf2-4d45-ac13-2b9492482d1d,1043,1.0
cap,rbd14,/home/andy/Datasets/capslpdb-1.0.0/rbd14.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd14.txt,,,277e8653-5638-4590-ab46-dff7625f674d,1114,0.9955116696588869
cap,rbd15,/home/andy/Datasets/capslpdb-1.0.0/rbd15.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd15.txt,,,f7463198-6d39-4577-8027-3b6fc01de3df,1002,0.9940119760479041
cap,rbd16,/home/andy/Datasets/capslpdb-1.0.0/rbd16.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd16.txt,,,96cdc308-87ef-4471-8b30-91a6dba55b69,1097,1.0
cap,rbd17,/home/andy/Datasets/capslpdb-1.0.0/rbd17.edf,/home/andy/Datasets/capslpdb-1.0.0/rbd17.txt,,,c51ce6f2-a7cc-4ce4-b212-fd5d0c81123b,1040,0.9971153846153846
